hotel_id,datum_dolaska,datum_kreiranja_rezervacije,datum_odjave,datum_otkazivanja_rezervacije,broj_odraslih_gostiju,broj_djece_gostiju,zemlja_gosta,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,status_rezervacije,rezervacija_id,gost_id,ukupan_broj_gostiju
0,2015-07-05,2014-09-08,2015-07-09,,2,0,ESP,2,2,99.79662781568564,Check-Out,1313365,1099843,2
0,2015-07-05,2014-03-04,2015-07-10,,2,1,CN,2,1,143.62037110524173,Check-Out,1313366,1095163,3
0,2015-07-05,2015-02-02,2015-07-10,,2,0,ESP,2,3,152.60614776782623,Check-Out,1313367,1053732,2
0,2015-07-05,2015-06-03,2015-07-10,,2,0,PRT,2,3,93.13577220521708,Check-Out,1313368,1021324,2
0,2015-07-05,2015-02-15,2015-07-11,,2,0,ESP,2,6,239.8370519338837,Check-Out,1313369,1001034,2
0,2015-07-05,2015-04-16,2015-07-11,,2,0,PRT,2,1,45.431120298143526,Check-Out,1313370,1000543,2
0,2015-07-05,2014-12-18,2015-07-11,2015-06-17,2,2,PRT,2,6,225.140647073678,Canceled,1313371,1044382,4
0,2015-07-05,2015-01-26,2015-07-12,2015-05-01,2,0,PRT,2,2,108.1399999401527,Canceled,1313372,1093005,2
0,2015-07-05,2015-06-22,2015-07-12,,2,2,PRT,0,0,177.53354882706705,Check-Out,1313373,1096268,4
0,2015-07-05,2015-06-14,2015-07-12,,2,0,IRL,2,5,69.21637977028624,Check-Out,1313374,1025155,2
0,2015-07-05,2015-04-19,2015-07-12,2015-03-30,2,0,PRT,2,1,141.14693617067067,Canceled,1313375,1018478,2
0,2015-07-05,2015-07-03,2015-07-12,,2,0,ESP,2,3,106.3088432612562,Check-Out,1313376,1057829,2
0,2015-07-05,2015-01-03,2015-07-14,,2,2,CHE,2,6,228.38744589821047,Check-Out,1313377,1074965,4
0,2015-07-05,2015-03-19,2015-07-15,,2,0,PRT,2,2,64.13848678260577,Check-Out,1313378,1034645,2
0,2015-07-05,2015-02-27,2015-07-15,,3,0,PRT,0,2,106.85550513866824,Check-Out,1313379,1029473,3
0,2015-07-05,2014-09-30,2015-07-16,,2,0,GBR,2,2,211.59575199194137,Check-Out,1313380,1071140,2
0,2015-07-05,2015-03-09,2015-07-19,,1,0,GBR,2,1,126.06437602413196,Check-Out,1313381,1000578,1
0,2015-07-05,2015-06-30,2015-07-19,,2,0,GBR,2,2,158.67400202259458,Check-Out,1313382,1038714,2
0,2015-07-06,2014-06-26,2015-07-11,,2,2,PRT,2,4,250.33756857239104,Check-Out,1313383,1063188,4
0,2015-07-06,2015-01-30,2015-07-10,,2,0,PRT,2,1,82.31604910092456,Check-Out,1313384,1067551,2
0,2015-07-06,2014-08-04,2015-07-10,,2,0,USA,2,4,218.8247786132616,Check-Out,1313385,1008050,2
0,2015-07-06,2014-09-11,2015-07-10,,3,0,CN,2,2,242.43170564560288,Check-Out,1313386,1045598,3
0,2015-07-06,2015-05-01,2015-07-10,,2,2,CHE,0,4,331.82716273143654,Check-Out,1313387,1046102,4
0,2015-07-06,2014-09-16,2015-07-10,,2,1,PRT,2,2,107.09808593462036,Check-Out,1313388,1022388,3
0,2015-07-06,2015-02-18,2015-07-10,,3,0,USA,2,4,174.43696032443327,Check-Out,1313389,1004007,3
0,2015-07-06,2014-12-12,2015-07-06,,2,0,PRT,2,1,100.0,Check-Out,1313390,1038273,2
0,2015-07-06,2015-04-22,2015-07-06,,1,0,PRT,0,3,100.0,Check-Out,1313391,1063584,1
0,2015-07-06,2015-01-30,2015-07-07,,2,1,PRT,0,1,180.15210131181576,Check-Out,1313392,1060520,3
0,2015-07-06,2014-07-28,2015-07-08,,2,0,PRT,2,1,82.12751214310346,Check-Out,1313393,1057905,2
0,2015-07-06,2015-06-29,2015-07-08,,2,0,USA,2,2,49.00767979576343,Check-Out,1313394,1057303,2
0,2015-07-06,2014-12-06,2015-07-09,,2,0,GRC,2,2,97.26274360647515,Check-Out,1313395,1003809,2
0,2015-07-06,2014-04-09,2015-07-10,2015-06-03,2,0,PRT,2,3,191.1827012900584,Canceled,1313396,1060290,2
0,2015-07-06,2015-06-20,2015-07-10,,2,0,PRT,2,1,142.83406051955242,Check-Out,1313397,1097100,2
0,2015-07-06,2015-02-27,2015-07-10,,2,0,PRT,2,1,91.16411310408084,Check-Out,1313398,1018912,2
0,2015-07-06,2014-09-27,2015-07-11,,2,0,PRT,2,3,40.3716145576491,Check-Out,1313399,1105631,2
0,2015-07-06,2015-03-05,2015-07-11,,2,0,PRT,0,5,256.3753126635811,Check-Out,1313400,1052000,2
0,2015-07-06,2015-05-18,2015-07-12,,2,0,ESP,2,1,219.9659448623159,Check-Out,1313401,1070820,2
0,2015-07-06,2015-03-10,2015-07-12,,2,0,PRT,2,3,196.1309229287673,Check-Out,1313402,1032446,2
0,2015-07-06,2015-07-05,2015-07-13,,2,2,PRT,2,4,179.778415847439,Check-Out,1313403,1104574,4
0,2015-07-06,2015-01-09,2015-07-13,2015-06-26,1,0,PRT,2,1,63.33040797478564,Canceled,1313404,1048985,1
0,2015-07-06,2015-06-12,2015-07-13,,2,0,GBR,2,1,69.12666726486391,Check-Out,1313405,1083341,2
0,2015-07-06,2014-09-10,2015-07-14,,2,0,PRT,2,1,227.9583233220614,Check-Out,1313406,1052509,2
0,2015-07-06,2014-12-06,2015-07-16,2015-05-14,2,0,PRT,2,2,106.03386675065124,Canceled,1313407,1080671,2
0,2015-07-06,2015-02-28,2015-07-16,,2,0,GBR,2,1,67.09404247151272,Check-Out,1313408,1024814,2
0,2015-07-06,2014-09-08,2015-07-16,,2,0,GBR,2,2,73.8901195315729,Check-Out,1313409,1049629,2
0,2015-07-06,2014-12-21,2015-07-16,,2,0,PRT,0,5,196.46031914924657,Check-Out,1313410,1019398,2
0,2015-07-06,2015-07-06,2015-07-16,,2,0,GBR,2,2,77.63328974631044,Check-Out,1313411,1055801,2
0,2015-07-06,2015-07-05,2015-07-17,,1,0,FRA,0,1,125.35858120622446,Check-Out,1313412,1086747,1
0,2015-07-06,2015-03-20,2015-07-20,,2,0,ITA,2,2,126.2174864808148,Check-Out,1313413,1050017,2
0,2015-07-06,2015-01-30,2015-07-20,,2,0,GBR,2,1,101.2484332617242,Check-Out,1313414,1027395,2
0,2015-07-06,2015-02-03,2015-07-13,,2,0,PRT,2,2,151.87191999960385,Check-Out,1313415,1019932,2
0,2015-07-07,2015-01-01,2015-07-09,2015-05-07,2,0,PRT,2,1,73.53644264715068,Canceled,1313416,1034813,2
0,2015-07-07,2014-08-03,2015-07-10,,2,0,ESP,2,1,69.51412374521205,Check-Out,1313417,1094415,2
0,2015-07-07,2015-05-13,2015-07-10,,2,1,PRT,0,5,189.46407615954183,Check-Out,1313418,1093387,3
0,2015-07-07,2015-03-29,2015-07-07,,2,0,PRT,0,1,100.0,Check-Out,1313419,1023648,2
0,2015-07-07,2014-11-14,2015-07-07,,2,0,PRT,2,1,100.0,Check-Out,1313420,1074866,2
0,2015-07-07,2015-01-08,2015-07-08,,1,0,GBR,2,1,46.14316964251575,Check-Out,1313421,1020830,1
0,2015-07-07,2015-03-01,2015-07-08,,3,0,PRT,0,0,298.66518502216275,Check-Out,1313422,1064359,3
0,2015-07-07,2015-03-22,2015-07-08,,1,0,GBR,2,1,202.27086761993945,Check-Out,1313423,1097095,1
0,2015-07-07,2015-06-15,2015-07-11,,3,2,ESP,2,6,195.00561598899685,Check-Out,1313424,1046004,5
0,2015-07-07,2015-03-27,2015-07-11,,2,0,PRT,2,2,152.79534019152254,Check-Out,1313425,1092323,2
0,2015-07-07,2015-06-17,2015-07-11,,3,0,USA,2,2,283.66114905736885,Check-Out,1313426,1010685,3
0,2015-07-07,2015-05-30,2015-07-11,,2,0,NLD,0,1,66.92699048517645,Check-Out,1313427,1021505,2
0,2015-07-07,2015-06-07,2015-07-12,2015-05-28,2,0,PRT,2,1,72.47074403536337,Canceled,1313428,1025288,2
0,2015-07-07,2015-01-23,2015-07-14,2015-04-13,2,0,PRT,2,3,191.90131582979225,Canceled,1313429,1035215,2
0,2015-07-07,2015-03-18,2015-07-14,,2,0,IRL,2,2,78.39119368763697,Check-Out,1313430,1105852,2
0,2015-07-07,2015-03-17,2015-07-14,2015-03-25,2,0,PRT,2,1,61.38219290528201,Canceled,1313431,1089330,2
0,2015-07-07,2015-07-06,2015-07-21,,2,0,IRL,2,2,133.3361965015268,Check-Out,1313432,1070563,2
0,2015-07-08,2014-11-23,2015-07-11,,2,0,GBR,2,3,151.6964798386803,Check-Out,1313433,1079946,2
0,2015-07-08,2015-04-23,2015-07-12,,2,0,PRT,2,1,153.48158352756187,Check-Out,1313434,1031119,2
0,2015-07-08,2014-10-18,2015-07-12,,2,0,ESP,2,1,218.1984896793814,Check-Out,1313435,1006091,2
0,2015-07-08,2014-07-11,2015-07-12,2015-05-28,2,0,PRT,2,1,250.5598750324252,Canceled,1313436,1036936,2
0,2015-07-08,2015-01-03,2015-07-12,,2,0,ESP,2,2,169.54538977498413,Check-Out,1313437,1096464,2
0,2015-07-08,2015-07-04,2015-07-12,,2,0,PRT,2,1,231.8311547294187,Check-Out,1313438,1080878,2
0,2015-07-08,2015-01-06,2015-07-12,2015-06-29,2,0,PRT,2,1,139.43201483251025,Canceled,1313439,1092151,2
0,2015-07-08,2014-10-11,2015-07-09,,1,0,PRT,2,1,87.67056439616518,Check-Out,1313440,1103563,1
0,2015-07-08,2015-07-08,2015-07-09,2015-07-08,2,0,PRT,1,1,148.27956338262,Canceled,1313441,1010879,2
0,2015-07-08,2015-04-01,2015-07-09,2015-07-08,2,0,PRT,1,1,135.8610144233158,Canceled,1313442,1074882,2
0,2015-07-08,2014-07-25,2015-07-10,,2,0,CHE,1,1,60.34185164978214,Check-Out,1313443,1094644,2
0,2015-07-08,2014-11-04,2015-07-13,2015-05-28,2,0,PRT,0,1,86.6286888530312,Canceled,1313444,1051077,2
0,2015-07-08,2015-05-28,2015-07-14,,2,0,PRT,0,3,120.84640227697832,Check-Out,1313445,1020120,2
0,2015-07-08,2015-06-14,2015-07-15,2015-04-15,2,1,PRT,2,2,116.99769042746289,Canceled,1313446,1074217,3
0,2015-07-08,2015-05-13,2015-07-15,,2,0,GBR,2,3,71.00894184487157,Check-Out,1313447,1057531,2
