hotel_id,datum_dolaska,datum_kreiranja_rezervacije,datum_odjave,datum_otkazivanja_rezervacije,broj_odraslih_gostiju,broj_djece_gostiju,zemlja_gosta,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,status_rezervacije,rezervacija_id,gost_id,broj_nocenja,ukupno_placeno,ukupan_broj_gostiju
0,2016-02-12,2015-12-15,2016-02-14,,1,0,ESP,2,1,100.0,Check-Out,1317313,1020510,2,200.0,1
0,2016-02-12,2016-01-29,2016-02-15,,2,0,GBR,2,2,137.66601820724918,Check-Out,1317324,1032404,3,412.99805462174754,2
0,2016-02-13,2016-01-14,2016-02-20,,2,0,GBR,2,1,139.98752052735003,Check-Out,1317331,1046782,7,979.9126436914502,2
0,2016-02-13,2016-02-05,2016-02-20,,2,0,FRA,2,2,41.53416669195547,Check-Out,1317332,1045564,7,290.7391668436883,2
0,2016-02-14,2016-02-02,2016-02-15,,1,0,BRA,2,1,60.774026856377134,Check-Out,1317335,1016945,1,60.774026856377134,1
0,2016-02-14,2016-02-14,2016-02-20,,2,1,HUN,2,1,95.78368753519736,Check-Out,1317344,1101886,6,574.7021252111841,3
0,2016-02-15,2015-11-06,2016-02-17,,2,0,POL,2,1,41.21275706796135,Check-Out,1317346,1041958,2,82.4255141359227,2
0,2016-02-15,2015-12-08,2016-02-17,,2,0,POL,2,1,136.81633047966903,Check-Out,1317347,1010346,2,273.63266095933807,2
0,2016-02-15,2016-01-03,2016-02-21,,2,0,GBR,2,3,137.83952541381686,Check-Out,1317350,1049524,6,827.0371524829011,2
0,2016-02-15,2016-01-19,2016-02-21,,2,1,GBR,2,4,66.12906156258548,Check-Out,1317351,1000681,6,396.7743693755128,3
0,2016-02-16,2016-02-05,2016-02-24,,2,0,GBR,2,3,51.53798348395297,Check-Out,1317354,1085229,8,412.30386787162377,2
0,2016-02-16,2015-10-21,2016-02-25,,2,0,IRL,2,2,41.66704652101342,Check-Out,1317355,1013990,9,375.0034186891208,2
0,2016-02-17,2016-01-03,2016-02-19,,2,0,PRT,2,3,74.67621309255303,Check-Out,1317356,1002782,2,149.35242618510603,2
0,2016-02-19,2016-02-18,2016-02-26,,1,0,NLD,2,1,131.05274889419496,Check-Out,1317367,1076429,7,917.3692422593648,1
0,2016-02-19,2015-11-05,2016-02-26,,2,0,IRL,2,3,118.74676742284878,Check-Out,1317368,1028475,7,831.2273719599415,2
0,2016-02-19,2016-02-19,2016-02-26,,1,0,NLD,2,1,118.6893487917432,Check-Out,1317369,1092567,7,830.8254415422024,1
0,2016-02-20,2016-01-30,2016-02-23,,2,0,IRL,0,2,49.009143106371965,Check-Out,1317376,1039968,3,147.0274293191159,2
0,2016-02-20,2016-01-03,2016-03-05,,2,0,GBR,2,3,76.77877499530459,Check-Out,1317378,1084489,14,1074.9028499342642,2
0,2016-02-20,2015-12-15,2016-03-05,,2,0,GBR,2,3,106.04839843473133,Check-Out,1317379,1049566,14,1484.6775780862386,2
0,2016-02-22,2015-11-07,2016-02-27,,2,0,GBR,2,3,125.70305325844696,Check-Out,1317387,1037001,5,628.5152662922347,2
0,2016-02-22,2016-02-22,2016-03-03,,1,0,GBR,2,1,47.17796239076255,Check-Out,1317388,1091799,10,471.7796239076255,1
0,2016-02-22,2016-01-17,2016-03-03,,1,0,GBR,2,1,112.1607698595698,Check-Out,1317389,1031826,10,1121.607698595698,1
0,2016-02-25,2015-10-28,2016-03-24,,2,0,GBR,0,3,42.27524823733494,Check-Out,1317399,1000555,28,1183.7069506453784,2
0,2016-02-26,2015-11-24,2016-03-04,,1,0,PRT,2,1,124.71551429895844,Check-Out,1317438,1007481,7,873.0086000927091,1
0,2016-02-27,2016-02-12,2016-02-29,,2,0,ESP,0,1,60.79759907219199,Check-Out,1317445,1032755,2,121.595198144384,2
0,2016-02-27,2016-02-09,2016-02-29,,2,0,ESP,0,1,113.78362845234446,Check-Out,1317446,1040974,2,227.5672569046889,2
0,2016-02-27,2016-02-27,2016-02-29,,2,0,ESP,0,1,90.67567650993284,Check-Out,1317447,1059317,2,181.35135301986568,2
0,2016-02-27,2016-01-22,2016-02-29,,2,0,ESP,0,1,90.9630737063511,Check-Out,1317450,1021867,2,181.9261474127022,2
0,2016-02-27,2015-11-12,2016-02-29,,2,0,ESP,0,1,88.57264936126107,Check-Out,1317451,1081303,2,177.14529872252214,2
0,2016-02-27,2015-05-20,2016-02-29,,2,0,ESP,0,1,88.86623382690578,Check-Out,1317452,1027378,2,177.73246765381157,2
0,2016-02-27,2016-01-06,2016-02-29,,2,0,ESP,0,1,96.71451690045902,Check-Out,1317453,1081258,2,193.42903380091803,2
0,2016-02-27,2016-02-22,2016-02-29,,2,0,ESP,0,1,83.45595575156126,Check-Out,1317455,1078369,2,166.91191150312252,2
0,2016-02-27,2016-02-27,2016-02-29,,2,0,ESP,0,1,106.61527091933752,Check-Out,1317456,1088179,2,213.23054183867504,2
0,2016-02-27,2015-09-02,2016-02-29,,2,0,ESP,0,1,47.385929810316455,Check-Out,1317457,1051365,2,94.77185962063292,2
0,2016-02-27,2016-02-20,2016-02-29,,2,0,ESP,0,1,110.51776433672204,Check-Out,1317458,1008955,2,221.0355286734441,2
0,2016-02-27,2015-11-15,2016-02-29,,2,0,ESP,0,1,51.03426688272828,Check-Out,1317460,1062098,2,102.06853376545656,2
0,2016-02-27,2016-01-19,2016-02-29,,2,0,ESP,0,1,113.6828676532668,Check-Out,1317461,1073746,2,227.3657353065336,2
0,2016-02-27,2016-02-17,2016-02-29,,2,0,ESP,0,1,79.61457013757017,Check-Out,1317462,1012373,2,159.22914027514034,2
0,2016-02-27,2016-02-26,2016-02-29,,2,0,ESP,0,1,62.6009391660788,Check-Out,1317467,1090501,2,125.2018783321576,2
0,2016-02-27,2016-02-27,2016-02-29,,2,0,ESP,0,1,51.709762840490455,Check-Out,1317468,1029709,2,103.41952568098093,2
0,2016-02-27,2016-02-26,2016-02-29,,2,0,ESP,0,1,91.90773318101672,Check-Out,1317469,1084577,2,183.81546636203345,2
0,2016-02-27,2015-10-15,2016-02-29,,2,0,ESP,0,1,79.48971121266202,Check-Out,1317472,1083632,2,158.97942242532403,2
0,2016-02-27,2016-02-10,2016-02-29,,2,0,ESP,0,1,78.53795038070041,Check-Out,1317473,1041413,2,157.07590076140082,2
0,2016-02-27,2016-02-10,2016-02-29,,2,0,ESP,0,1,68.61324272878501,Check-Out,1317476,1086665,2,137.22648545757002,2
0,2016-02-27,2016-02-19,2016-02-29,,2,0,ESP,0,1,127.37620766218542,Check-Out,1317477,1012305,2,254.75241532437084,2
0,2016-02-27,2015-11-08,2016-02-29,,2,0,ESP,0,1,58.5728408254051,Check-Out,1317478,1106205,2,117.1456816508102,2
0,2016-03-02,2015-12-21,2016-03-30,,2,0,CN,2,2,46.04456027281884,Check-Out,1317527,1079545,28,1289.2476876389271,2
0,2016-03-03,2016-03-02,2016-03-04,,1,0,PRT,1,1,134.12180177987287,Check-Out,1317528,1036664,1,134.12180177987287,1
0,2016-03-07,2016-03-02,2016-03-14,,2,0,FRA,2,1,121.6483848891593,Check-Out,1317580,1085212,7,851.5386942241151,2
0,2016-03-07,2015-03-12,2016-03-21,,2,0,GBR,2,3,51.77646452092418,Check-Out,1317582,1098487,14,724.8705032929386,2
0,2016-03-08,2016-03-05,2016-03-09,,1,0,PRT,0,1,59.83168962668057,Check-Out,1317583,1001040,1,59.83168962668057,1
0,2016-03-08,2015-12-04,2016-03-12,,2,0,DEU,2,2,45.06846519961741,Check-Out,1317585,1053009,4,180.27386079846963,2
0,2016-03-08,2016-02-01,2016-03-12,,2,0,DEU,2,2,41.37822831182493,Check-Out,1317586,1021960,4,165.5129132472997,2
0,2016-03-08,2016-02-08,2016-03-22,,2,0,GBR,2,1,138.2433341485264,Check-Out,1317587,1095820,14,1935.4066780793696,2
0,2016-03-13,2015-03-14,2016-03-20,,2,0,GBR,2,1,41.48142303619866,Check-Out,1317627,1076637,7,290.36996125339067,2
0,2016-03-15,2016-03-12,2016-03-17,,1,0,PRT,1,1,55.78271084756492,Check-Out,1317637,1050702,2,111.56542169512984,1
0,2016-03-15,2016-02-19,2016-03-22,,2,0,PRT,2,2,90.9985364648256,Check-Out,1317638,1029325,7,636.9897552537792,2
0,2016-03-16,2015-10-31,2016-03-19,,2,0,GBR,2,1,48.931793527442295,Check-Out,1317642,1076878,3,146.79538058232689,2
0,2016-03-16,2015-12-21,2016-03-27,,2,0,CN,0,5,55.44637068359651,Check-Out,1317644,1001153,11,609.9100775195616,2
0,2016-03-17,2016-01-28,2016-03-18,,1,0,PRT,0,1,139.15218818062408,Check-Out,1317646,1027680,1,139.15218818062408,1
0,2016-03-17,2016-02-11,2016-03-24,,2,0,BEL,2,1,135.1142714405035,Check-Out,1317652,1104105,7,945.7999000835246,2
0,2016-03-18,2015-12-19,2016-03-22,,2,0,ESP,2,1,139.29776206665497,Check-Out,1317661,1035568,4,557.1910482666199,2
0,2016-03-18,2016-03-07,2016-03-26,,2,0,GBR,2,1,88.45737513834469,Check-Out,1317663,1048991,8,707.6590011067575,2
0,2016-03-18,2015-12-06,2016-03-31,,2,0,CN,2,2,55.69881090210173,Check-Out,1317665,1061117,13,724.0845417273224,2
0,2016-03-19,2016-01-30,2016-03-20,,2,0,IRL,2,3,55.7335176785315,Check-Out,1317666,1088968,1,55.7335176785315,2
0,2016-03-19,2016-03-17,2016-03-26,,2,0,GBR,2,1,133.83048109137283,Check-Out,1317684,1038735,7,936.81336763961,2
0,2016-03-19,2015-11-05,2016-03-26,,2,0,GBR,2,3,47.76438152723679,Check-Out,1317685,1025338,7,334.3506706906575,2
0,2016-03-20,2015-08-10,2016-03-24,,2,0,ESP,2,1,49.8753294829719,Check-Out,1317703,1064441,4,199.5013179318876,2
0,2016-03-20,2016-03-12,2016-03-24,,2,0,ESP,2,1,104.79109216376628,Check-Out,1317706,1094493,4,419.1643686550651,2
0,2016-03-20,2016-01-27,2016-03-26,,2,0,GBR,2,3,64.27406082802065,Check-Out,1317710,1060834,6,385.6443649681239,2
0,2016-03-20,2016-02-01,2016-03-27,,2,0,ESP,2,1,93.55759299019562,Check-Out,1317712,1051502,7,654.9031509313693,2
0,2016-03-21,2015-10-24,2016-03-28,,2,0,IRL,2,1,137.58767474930343,Check-Out,1317725,1028705,7,963.113723245124,2
0,2016-03-22,2016-03-22,2016-03-29,,2,0,PRT,0,3,96.7435841645008,Check-Out,1317737,1087160,7,677.2050891515055,2
0,2016-03-22,2015-12-09,2016-03-30,,2,0,ESP,2,2,44.00749530140309,Check-Out,1317738,1082385,8,352.0599624112247,2
0,2016-03-22,2016-01-19,2016-04-01,,3,0,GBR,2,3,94.16041855735928,Check-Out,1317739,1037367,10,941.6041855735928,3
0,2016-03-23,2016-03-18,2016-03-26,,2,0,IRL,2,1,58.391001957105885,Check-Out,1317740,1094425,3,175.17300587131766,2
0,2016-03-24,2016-02-14,2016-03-24,,2,0,PRT,2,1,100.0,Check-Out,1317746,1071239,1,100.0,2
0,2016-03-24,2015-12-31,2016-03-27,,2,0,ESP,2,1,103.49002040379963,Check-Out,1317749,1102434,3,310.47006121139896,2
0,2016-03-24,2015-09-27,2016-03-27,,2,0,ESP,2,1,122.49147613177668,Check-Out,1317750,1072192,3,367.4744283953301,2
0,2016-03-24,2016-02-07,2016-03-27,,2,0,PRT,2,1,127.69707926668882,Check-Out,1317751,1054295,3,383.0912378000664,2
0,2016-03-24,2016-02-22,2016-03-27,,3,0,ESP,2,1,59.164690432061846,Check-Out,1317752,1043391,3,177.49407129618555,3
0,2016-03-24,2016-01-25,2016-03-27,,2,0,ESP,2,1,88.50821482906595,Check-Out,1317753,1051500,3,265.52464448719786,2
0,2016-03-24,2016-03-07,2016-03-27,,2,0,PRT,2,1,71.07643473522556,Check-Out,1317754,1078535,3,213.22930420567667,2
0,2016-03-24,2016-02-22,2016-03-27,,2,0,ESP,2,1,82.56060346720793,Check-Out,1317755,1016166,3,247.68181040162375,2
0,2016-03-24,2016-03-09,2016-03-27,,2,0,PRT,2,1,74.57538145732939,Check-Out,1317756,1091087,3,223.7261443719881,2
0,2016-03-24,2016-03-17,2016-03-27,,1,0,ESP,2,1,61.724781633497024,Check-Out,1317757,1029324,3,185.17434490049104,1
0,2016-03-24,2016-03-24,2016-03-27,,1,0,ESP,2,1,100.0,Check-Out,1317758,1098432,3,300.0,1
0,2016-03-24,2016-03-10,2016-03-27,,2,0,PRT,2,1,86.09482510924789,Check-Out,1317763,1088496,3,258.2844753277437,2
0,2016-03-24,2016-02-19,2016-03-27,,2,0,ESP,2,1,120.0343051303198,Check-Out,1317764,1026821,3,360.10291539095937,2
0,2016-03-24,2016-01-04,2016-03-27,,2,0,ESP,2,1,84.17270893039154,Check-Out,1317765,1054136,3,252.5181267911746,2
0,2016-03-24,2016-03-24,2016-03-27,,2,0,ESP,2,1,163.63594480412138,Check-Out,1317766,1086880,3,490.90783441236414,2
0,2016-03-24,2016-03-24,2016-03-27,,2,0,ESP,2,1,106.50252849208516,Check-Out,1317768,1073288,3,319.5075854762555,2
0,2016-03-24,2015-10-14,2016-03-27,,2,0,ESP,2,1,42.36951077650406,Check-Out,1317769,1097395,3,127.10853232951216,2
0,2016-03-24,2016-02-02,2016-03-27,,3,0,ESP,2,1,86.81843268316047,Check-Out,1317770,1089214,3,260.45529804948137,3
0,2016-03-24,2016-02-15,2016-03-27,,2,0,PRT,2,1,52.71329918154304,Check-Out,1317772,1046796,3,158.1398975446291,2
0,2016-03-24,2016-01-03,2016-03-27,,2,0,ESP,2,1,127.23425511861444,Check-Out,1317773,1057781,3,381.7027653558433,2
0,2016-03-24,2016-02-20,2016-03-27,,2,0,PRT,2,1,157.5918032721492,Check-Out,1317774,1030864,3,472.7754098164476,2
0,2016-03-24,2016-01-10,2016-03-27,,2,0,ESP,2,1,119.39467643177387,Check-Out,1317779,1035574,3,358.1840292953217,2
0,2016-03-24,2015-09-27,2016-03-27,,2,0,ESP,2,1,108.14025572452374,Check-Out,1317780,1090071,3,324.4207671735712,2
0,2016-03-24,2016-03-19,2016-03-27,,2,0,ESP,2,1,145.48167438079955,Check-Out,1317781,1015841,3,436.4450231423987,2
0,2016-03-24,2015-12-08,2016-03-27,,2,0,ESP,2,1,71.89518249993591,Check-Out,1317782,1092779,3,215.6855474998077,2
0,2016-03-24,2015-12-10,2016-03-27,,2,0,ESP,2,1,103.04773692202104,Check-Out,1317783,1036386,3,309.14321076606313,2
0,2016-03-24,2016-02-28,2016-03-27,,2,0,ESP,2,1,66.61070937585241,Check-Out,1317784,1079762,3,199.8321281275572,2
0,2016-03-24,2015-11-14,2016-03-27,,2,0,ESP,2,1,158.7937797765475,Check-Out,1317785,1054460,3,476.3813393296425,2
0,2016-03-24,2015-09-27,2016-03-27,,2,0,ESP,2,1,80.32934862556904,Check-Out,1317788,1036310,3,240.98804587670716,2
0,2016-03-24,2016-03-12,2016-03-27,,2,0,ESP,2,1,71.58623609373139,Check-Out,1317789,1081519,3,214.75870828119417,2
0,2016-03-24,2015-08-28,2016-03-27,,2,0,ESP,2,1,97.32142180746746,Check-Out,1317791,1030978,3,291.9642654224024,2
0,2016-03-24,2016-03-21,2016-03-27,,2,0,ESP,2,1,126.11375709153128,Check-Out,1317792,1059426,3,378.34127127459385,2
0,2016-03-24,2016-02-22,2016-03-27,,2,0,ESP,2,1,103.77687333372072,Check-Out,1317793,1064205,3,311.3306200011622,2
0,2016-03-24,2016-01-30,2016-03-27,,2,0,PRT,2,1,74.6875878846496,Check-Out,1317794,1028871,3,224.0627636539488,2
0,2016-03-24,2015-09-17,2016-03-27,,2,0,ESP,2,1,109.84202724446423,Check-Out,1317796,1011685,3,329.52608173339274,2
0,2016-03-24,2016-03-15,2016-03-27,,2,0,PRT,2,1,121.65874391221232,Check-Out,1317797,1071530,3,364.976231736637,2
0,2016-03-24,2016-03-24,2016-03-27,,2,0,ESP,2,1,53.32963912913804,Check-Out,1317798,1068956,3,159.98891738741412,2
0,2016-03-24,2016-02-25,2016-03-27,,3,0,ESP,2,1,98.77759792654636,Check-Out,1317799,1087585,3,296.3327937796391,3
0,2016-03-24,2016-01-12,2016-03-27,,1,0,ESP,2,1,100.0,Check-Out,1317800,1097916,3,300.0,1
0,2016-03-24,2016-03-01,2016-03-27,,2,0,ESP,2,1,71.3828580031253,Check-Out,1317801,1009254,3,214.14857400937592,2
0,2016-03-24,2016-03-07,2016-03-27,,2,0,ESP,2,1,129.00889264005974,Check-Out,1317802,1106512,3,387.0266779201792,2
0,2016-03-24,2016-03-21,2016-03-27,,2,0,ESP,2,1,68.77411186784235,Check-Out,1317803,1061997,3,206.32233560352705,2
0,2016-03-24,2015-11-16,2016-03-27,,2,0,ESP,2,1,157.05572223601155,Check-Out,1317805,1091006,3,471.1671667080346,2
0,2016-03-24,2015-12-06,2016-03-27,,2,0,ESP,2,1,107.77505065818232,Check-Out,1317806,1082443,3,323.325151974547,2
0,2016-03-24,2016-01-23,2016-03-27,,2,0,ESP,2,1,62.47025649188836,Check-Out,1317808,1019835,3,187.41076947566503,2
0,2016-03-24,2015-09-16,2016-03-27,,2,0,ESP,2,1,113.71293743376692,Check-Out,1317809,1023378,3,341.13881230130073,2
0,2016-03-24,2015-10-31,2016-03-27,,2,0,ESP,2,1,113.60138339091723,Check-Out,1317810,1054373,3,340.80415017275175,2
0,2016-03-24,2016-01-02,2016-03-27,,2,0,ESP,2,1,113.2354818322023,Check-Out,1317811,1038829,3,339.7064454966069,2
