hotel_id,datum_dolaska,datum_kreiranja_rezervacije,datum_odjave,datum_otkazivanja_rezervacije,broj_odraslih_gostiju,broj_djece_gostiju,zemlja_gosta,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,status_rezervacije,rezervacija_id,gost_id,broj_nocenja,ukupno_placeno,ukupan_broj_gostiju
1,2016-01-03,2015-12-07,2016-01-05,,1,0,PRT,2,1,113.76074473968669,Check-Out,1359683,1045386,2,227.52148947937332,1
1,2016-01-03,2015-09-28,2016-01-05,,2,0,ESP,2,1,106.83284262187274,Check-Out,1359684,1072635,2,213.6656852437455,2
1,2016-01-03,2015-10-27,2016-01-05,,2,0,USA,2,1,87.31420801090006,Check-Out,1359685,1067087,2,174.62841602180012,2
1,2016-01-03,2015-08-17,2016-01-04,,1,0,PRT,2,1,122.31979689463536,Check-Out,1359687,1031982,1,122.31979689463536,1
1,2016-01-03,2015-11-27,2016-01-04,,2,0,PRT,2,2,109.16845127444446,Check-Out,1359688,1015884,1,109.16845127444446,2
1,2016-01-03,2015-10-26,2016-01-04,,2,0,PRT,2,2,121.49009523205348,Check-Out,1359691,1055962,1,121.49009523205348,2
1,2016-01-03,2015-12-15,2016-01-04,,2,0,BRA,2,8,95.99082618314112,Check-Out,1359692,1095888,1,95.99082618314112,2
1,2016-01-03,2015-10-06,2016-01-04,,2,0,ITA,2,1,97.0176496341314,Check-Out,1359693,1023253,1,97.0176496341314,2
1,2016-01-03,2015-12-17,2016-01-06,,2,2,FRA,2,1,123.06606867513052,Check-Out,1359696,1095398,3,369.1982060253915,4
1,2016-01-03,2015-12-10,2016-01-07,,2,0,FRA,2,2,115.4786677917612,Check-Out,1359709,1045551,4,461.9146711670448,2
1,2016-01-03,2015-12-18,2016-01-09,,1,0,FIN,2,1,69.35785103740903,Check-Out,1359710,1004316,6,416.1471062244542,1
1,2016-01-04,2016-01-04,2016-01-05,,1,0,PRT,2,1,81.66950185075437,Check-Out,1359711,1003686,1,81.66950185075437,1
1,2016-01-04,2016-01-04,2016-01-05,,2,0,DEU,2,1,102.37802302842424,Check-Out,1359712,1101107,1,102.37802302842424,2
1,2016-01-04,2015-09-03,2016-01-05,,2,0,ITA,2,1,119.5643541079769,Check-Out,1359713,1071748,1,119.5643541079769,2
1,2016-01-04,2015-10-21,2016-01-05,,1,0,GBR,2,2,158.92162200546113,Check-Out,1359714,1055997,1,158.92162200546113,1
1,2016-01-04,2016-01-04,2016-01-05,,2,0,DEU,2,2,128.04583464417198,Check-Out,1359715,1087442,1,128.04583464417198,2
1,2016-01-04,2015-12-17,2016-01-05,,1,0,GBR,2,2,149.16235664278568,Check-Out,1359716,1062132,1,149.16235664278568,1
1,2016-01-04,2015-10-17,2016-01-05,,1,0,DEU,0,1,110.74125828199011,Check-Out,1359717,1046438,1,110.74125828199011,1
1,2016-01-04,2015-11-14,2016-01-05,,2,0,ITA,2,1,112.49207052521167,Check-Out,1359718,1019284,1,112.49207052521167,2
1,2016-01-04,2015-12-27,2016-01-05,,1,0,FRA,2,1,97.92033222249658,Check-Out,1359719,1037950,1,97.92033222249658,1
1,2016-01-04,2015-12-30,2016-01-05,,1,0,ESP,2,1,99.76449297890638,Check-Out,1359720,1087153,1,99.76449297890638,1
1,2016-01-04,2015-11-22,2016-01-05,,2,0,CHE,2,2,126.2651715759347,Check-Out,1359721,1005062,1,126.2651715759347,2
1,2016-01-04,2016-01-04,2016-01-06,,2,0,BRA,2,8,96.74007511440142,Check-Out,1359722,1005428,2,193.48015022880284,2
1,2016-01-04,2016-01-04,2016-01-06,,2,0,GBR,2,1,102.88302932384276,Check-Out,1359723,1033913,2,205.7660586476855,2
1,2016-01-04,2015-12-18,2016-01-06,,2,0,PRT,2,1,110.77028858811246,Check-Out,1359724,1017059,2,221.54057717622493,2
1,2016-01-04,2016-01-04,2016-01-06,,2,0,BRA,2,8,106.25005130544838,Check-Out,1359725,1020791,2,212.5001026108968,2
1,2016-01-04,2015-10-21,2016-01-07,,1,0,ESP,2,1,118.29952589717064,Check-Out,1359726,1022705,3,354.89857769151195,1
1,2016-01-04,2016-01-04,2016-01-07,,2,0,GBR,2,1,123.36200458469236,Check-Out,1359727,1086247,3,370.086013754077,2
1,2016-01-04,2015-12-26,2016-01-07,,1,0,ESP,2,1,112.48130135097644,Check-Out,1359728,1014814,3,337.4439040529294,1
1,2016-01-04,2015-12-30,2016-01-08,,2,0,ESP,2,1,122.7524426331149,Check-Out,1359729,1035035,4,491.0097705324596,2
1,2016-01-04,2016-01-04,2016-01-08,,2,0,ITA,2,1,93.12611416267612,Check-Out,1359730,1029571,4,372.50445665070447,2
1,2016-01-04,2015-12-25,2016-01-08,,2,0,ITA,2,2,124.73575623075014,Check-Out,1359731,1058966,4,498.94302492300056,2
1,2016-01-04,2016-01-04,2016-01-08,,2,0,ESP,2,1,124.04686855727525,Check-Out,1359732,1040646,4,496.1874742291009,2
1,2016-01-04,2016-01-03,2016-01-08,,3,0,ESP,2,1,165.66124523499326,Check-Out,1359733,1033958,4,662.644980939973,3
1,2016-01-05,2016-01-05,2016-01-06,,1,0,ITA,2,1,112.18588799238805,Check-Out,1359734,1014141,1,112.18588799238805,1
1,2016-01-05,2015-11-17,2016-01-06,,2,0,PRT,2,1,100.86466865569338,Check-Out,1359735,1087719,1,100.86466865569338,2
1,2016-01-05,2015-12-24,2016-01-07,,2,0,ESP,2,1,64.9207648386899,Check-Out,1359736,1065259,2,129.8415296773798,2
1,2016-01-05,2015-11-14,2016-01-07,,2,0,CHN,2,1,124.07325737562142,Check-Out,1359737,1106846,2,248.14651475124285,2
1,2016-01-05,2016-01-05,2016-01-08,,2,0,FRA,0,2,116.9443358358304,Check-Out,1359738,1071264,3,350.8330075074912,2
1,2016-01-05,2016-01-04,2016-01-22,,2,0,PRT,0,1,98.66559473314952,Check-Out,1359739,1010059,17,1677.3151104635422,2
1,2016-01-06,2016-01-05,2016-01-07,,2,0,PRT,2,1,112.85504572387237,Check-Out,1359740,1014960,1,112.85504572387237,2
1,2016-01-06,2015-11-11,2016-01-07,,2,0,BRA,2,1,124.9647103348766,Check-Out,1359741,1010908,1,124.9647103348766,2
1,2016-01-06,2015-11-16,2016-01-07,,2,0,COL,2,1,139.93925120577634,Check-Out,1359742,1016229,1,139.93925120577634,2
1,2016-01-06,2016-01-06,2016-01-07,,1,0,GBR,2,1,89.7170418861927,Check-Out,1359743,1069749,1,89.7170418861927,1
1,2016-01-06,2015-12-02,2016-01-07,,1,0,PRT,2,1,116.79949508821588,Check-Out,1359744,1083570,1,116.79949508821588,1
1,2016-01-06,2016-01-06,2016-01-07,,1,0,PRT,2,1,94.8791993032211,Check-Out,1359745,1032603,1,94.8791993032211,1
1,2016-01-06,2016-01-03,2016-01-07,,1,0,KOR,0,1,117.35076517373804,Check-Out,1359746,1071641,1,117.35076517373804,1
1,2016-01-06,2015-11-15,2016-01-07,,2,0,USA,2,1,142.23136928667756,Check-Out,1359747,1093061,1,142.23136928667756,2
1,2016-01-06,2015-11-20,2016-01-08,,2,0,ITA,2,1,119.00863887325734,Check-Out,1359749,1066069,2,238.01727774651468,2
1,2016-01-06,2014-10-06,2016-01-08,,2,0,BRA,2,1,122.268547867566,Check-Out,1359750,1086610,2,244.53709573513203,2
1,2016-01-06,2015-12-03,2016-01-08,,2,0,BRA,2,1,162.6867615744675,Check-Out,1359751,1097763,2,325.373523148935,2
1,2016-01-06,2016-01-06,2016-01-07,,2,0,ESP,2,1,98.19136696112034,Check-Out,1359752,1009621,1,98.19136696112034,2
1,2016-01-06,2015-08-06,2016-01-08,,2,0,BRA,2,8,109.06903357514098,Check-Out,1359753,1062620,2,218.138067150282,2
1,2016-01-06,2015-12-31,2016-01-08,,2,0,BRA,2,1,145.0210625321875,Check-Out,1359754,1077674,2,290.042125064375,2
1,2016-01-06,2015-12-31,2016-01-09,,2,0,ESP,2,1,128.0891676137862,Check-Out,1359755,1030916,3,384.2675028413586,2
1,2016-01-06,2015-11-16,2016-01-10,,2,0,ITA,2,1,121.57932734318472,Check-Out,1359756,1100459,4,486.31730937273886,2
1,2016-01-06,2015-12-19,2016-01-11,,2,0,FIN,2,1,88.77215461065542,Check-Out,1359757,1024986,5,443.8607730532771,2
1,2016-01-07,2015-12-20,2016-01-08,,1,0,ARE,2,1,130.54204936921772,Check-Out,1359758,1030127,1,130.54204936921772,1
1,2016-01-07,2016-01-07,2016-01-08,,1,0,PRT,2,1,112.38587734471756,Check-Out,1359759,1067320,1,112.38587734471756,1
1,2016-01-07,2015-11-29,2016-01-08,,2,0,FRA,2,8,125.82973387927323,Check-Out,1359760,1081282,1,125.82973387927323,2
1,2016-01-07,2016-01-06,2016-01-10,,2,0,IND,2,8,117.82175799733582,Check-Out,1359763,1041703,3,353.4652739920075,2
1,2016-01-07,2015-11-06,2016-01-10,,2,0,ESP,2,1,122.4058500296006,Check-Out,1359764,1025680,3,367.2175500888018,2
1,2016-01-07,2015-12-07,2016-01-10,,2,0,GBR,2,8,98.86811278363196,Check-Out,1359766,1052980,3,296.6043383508959,2
1,2016-01-07,2015-12-22,2016-01-10,,2,0,ESP,2,1,105.70036829789872,Check-Out,1359767,1076009,3,317.1011048936962,2
1,2016-01-08,2015-09-23,2016-01-10,,2,0,BEL,2,1,91.28452181233958,Check-Out,1359770,1092434,2,182.56904362467915,2
1,2016-01-08,2015-12-02,2016-01-11,,1,0,ITA,2,1,98.74080915800327,Check-Out,1359771,1029855,3,296.2224274740098,1
1,2016-01-08,2015-12-27,2016-01-11,,2,0,ESP,2,1,126.23500562654505,Check-Out,1359772,1104954,3,378.7050168796352,2
1,2016-01-08,2015-08-26,2016-01-11,,2,0,PRT,2,1,118.16332388624303,Check-Out,1359773,1055928,3,354.48997165872913,2
1,2016-01-08,2016-01-08,2016-01-11,,2,0,CHN,2,1,115.30840252138248,Check-Out,1359774,1079441,3,345.92520756414746,2
1,2016-01-08,2016-01-01,2016-01-12,,2,0,FRA,2,2,145.8488301617668,Check-Out,1359775,1071914,4,583.3953206470673,2
1,2016-01-08,2015-12-31,2016-01-13,,2,0,MAR,2,1,99.61172854052391,Check-Out,1359776,1068390,5,498.0586427026196,2
1,2016-01-08,2015-12-06,2016-01-13,,2,0,CN,2,1,84.66640287217184,Check-Out,1359777,1063526,5,423.3320143608592,2
1,2016-01-08,2015-12-18,2016-01-08,,2,0,ITA,2,1,100.0,Check-Out,1359780,1099166,1,100.0,2
1,2016-01-08,2016-01-07,2016-01-09,,2,0,PRT,2,1,95.57928981523624,Check-Out,1359781,1062073,1,95.57928981523624,2
1,2016-01-08,2015-12-27,2016-01-09,,2,0,GBR,2,1,109.1810674221616,Check-Out,1359782,1069922,1,109.1810674221616,2
1,2016-01-08,2016-01-06,2016-01-09,,2,1,PRT,2,1,115.8589570731751,Check-Out,1359783,1061204,1,115.8589570731751,3
1,2016-01-08,2015-12-16,2016-01-09,,1,1,BRA,2,1,105.71952134183692,Check-Out,1359784,1015545,1,105.71952134183692,2
1,2016-01-08,2016-01-04,2016-01-09,,2,0,PRT,2,1,99.5053439610746,Check-Out,1359785,1019867,1,99.5053439610746,2
1,2016-01-08,2015-11-12,2016-01-10,,2,0,FRA,2,1,110.8998518917709,Check-Out,1359786,1067746,2,221.7997037835418,2
1,2016-01-09,2015-11-25,2016-01-10,,2,1,BEL,2,1,102.43775582423432,Check-Out,1359787,1103055,1,102.43775582423432,3
1,2016-01-09,2015-11-24,2016-01-10,,2,0,PRT,2,1,102.16043696674048,Check-Out,1359789,1033680,1,102.16043696674048,2
1,2016-01-09,2015-11-09,2016-01-11,,2,0,ESP,2,1,179.17968104114186,Check-Out,1359790,1007419,2,358.3593620822837,2
1,2016-01-09,2016-01-09,2016-01-10,,2,0,GBR,2,1,104.27169807418709,Check-Out,1359793,1040316,1,104.27169807418709,2
1,2016-01-09,2016-01-06,2016-01-12,,2,0,ESP,2,1,95.14096262462964,Check-Out,1359794,1028720,3,285.4228878738889,2
1,2016-01-09,2015-09-24,2016-01-13,,2,0,POL,0,2,123.85770955669364,Check-Out,1359795,1025660,4,495.4308382267746,2
1,2016-01-10,2015-11-17,2016-01-10,,2,0,GBR,2,1,100.0,Check-Out,1359798,1041657,1,100.0,2
1,2016-01-10,2015-12-28,2016-01-11,,2,0,IRL,2,1,113.39473924997036,Check-Out,1359799,1060844,1,113.39473924997036,2
1,2016-01-10,2016-01-10,2016-01-11,,1,0,GBR,2,1,109.40426842112052,Check-Out,1359800,1073004,1,109.40426842112052,1
1,2016-01-10,2015-12-20,2016-01-11,,1,0,GBR,2,1,115.25537287892786,Check-Out,1359801,1046793,1,115.25537287892786,1
1,2016-01-10,2014-12-29,2016-01-11,,1,0,GBR,2,1,121.96078160423822,Check-Out,1359802,1088664,1,121.96078160423822,1
1,2016-01-10,2015-10-06,2016-01-12,,1,0,PRT,2,1,110.54111636949403,Check-Out,1359803,1039916,2,221.08223273898807,1
1,2016-01-10,2016-01-06,2016-01-13,,2,0,FRA,2,1,130.66452509121234,Check-Out,1359804,1054562,3,391.993575273637,2
1,2016-01-10,2015-10-27,2016-01-13,,1,0,FRA,2,1,82.82182197948104,Check-Out,1359805,1076594,3,248.46546593844312,1
1,2016-01-10,2015-12-27,2016-01-13,,2,0,ITA,2,1,133.0362917931144,Check-Out,1359806,1087086,3,399.1088753793432,2
1,2016-01-10,2016-01-08,2016-01-14,,2,0,POL,2,1,87.662537098096,Check-Out,1359808,1058423,4,350.650148392384,2
1,2016-01-10,2015-12-25,2016-01-14,,2,0,FIN,2,1,90.6482711101466,Check-Out,1359809,1014114,4,362.5930844405864,2
1,2016-01-10,2015-12-26,2016-01-30,,2,0,PRT,2,1,108.55043910164744,Check-Out,1359811,1041752,20,2171.008782032949,2
1,2016-01-10,2015-12-19,2016-01-17,,2,0,GBR,2,2,108.3613756079429,Check-Out,1359813,1068088,7,758.5296292556003,2
1,2016-01-11,2015-10-20,2016-01-12,,1,0,USA,2,1,98.00585808438264,Check-Out,1359814,1020878,1,98.00585808438264,1
1,2016-01-11,2015-12-06,2016-01-12,,2,0,USA,2,1,73.25132334377385,Check-Out,1359815,1041002,1,73.25132334377385,2
1,2016-01-11,2015-11-29,2016-01-14,,2,0,FRA,2,2,143.10383276639564,Check-Out,1359816,1018472,3,429.31149829918695,2
1,2016-01-12,2015-11-22,2016-01-13,,1,0,PRT,2,1,122.9640903713218,Check-Out,1359820,1037636,1,122.9640903713218,1
1,2016-01-12,2016-01-11,2016-01-14,,2,10,PRT,2,2,121.50593159053317,Check-Out,1359821,1040633,2,243.01186318106636,12
1,2016-01-12,2015-08-22,2016-01-14,,1,0,DEU,2,1,109.45295005011631,Check-Out,1359822,1062185,2,218.90590010023263,1
1,2016-01-12,2015-12-14,2016-01-14,,2,0,CHN,2,1,87.9787734658539,Check-Out,1359823,1066411,2,175.9575469317078,2
1,2016-01-12,2016-01-11,2016-01-14,,2,0,CHN,2,1,96.18704737774073,Check-Out,1359826,1088698,2,192.37409475548145,2
1,2016-01-12,2015-09-16,2016-01-16,,2,0,DEU,2,1,83.16482484761546,Check-Out,1359827,1066309,4,332.65929939046185,2
1,2016-01-12,2015-12-28,2016-01-16,,2,0,ITA,2,1,126.3104263754316,Check-Out,1359829,1012538,4,505.2417055017264,2
1,2016-01-12,2016-01-07,2016-01-16,,2,0,FRA,2,1,109.54208000360627,Check-Out,1359830,1059556,4,438.1683200144252,2
1,2016-01-12,2016-01-09,2016-01-14,,2,0,CHN,2,1,101.095373469939,Check-Out,1359833,1050125,2,202.190746939878,2
1,2016-01-12,2015-10-22,2016-01-14,,2,0,CHN,2,1,96.99824558417282,Check-Out,1359834,1045110,2,193.99649116834564,2
1,2016-01-13,2016-01-13,2016-01-16,,2,0,PRT,2,1,103.34180514529174,Check-Out,1359837,1090922,3,310.02541543587523,2
1,2016-01-13,2016-01-09,2016-01-17,,1,0,PRT,2,1,81.72706568336669,Check-Out,1359838,1061365,4,326.9082627334668,1
1,2016-01-13,2016-01-13,2016-01-14,,2,0,PRT,2,1,119.57206686814914,Check-Out,1359841,1007617,1,119.57206686814914,2
1,2016-01-14,2016-01-14,2016-01-17,,2,0,ESP,2,8,108.36291710108172,Check-Out,1359851,1040855,3,325.08875130324515,2
1,2016-01-14,2016-01-14,2016-01-17,,2,0,ESP,2,8,96.58894524946083,Check-Out,1359852,1099344,3,289.76683574838256,2
1,2016-01-14,2015-12-30,2016-01-17,,2,0,ESP,2,8,101.5406263340436,Check-Out,1359859,1030024,3,304.6218790021308,2
1,2016-01-14,2015-12-29,2016-01-18,,2,0,FRA,2,1,103.42273619074123,Check-Out,1359862,1024529,4,413.690944762965,2
1,2016-01-15,2016-01-14,2016-01-16,,2,0,PRT,2,1,102.57512070503942,Check-Out,1359868,1022645,1,102.57512070503942,2
1,2016-01-15,2015-12-19,2016-01-17,,2,0,ESP,2,1,125.3925090732136,Check-Out,1359870,1042740,2,250.7850181464272,2
1,2016-01-15,2015-12-08,2016-01-17,,2,0,USA,2,1,121.35082416366346,Check-Out,1359872,1018059,2,242.7016483273269,2
1,2016-01-15,2016-01-14,2016-01-17,,2,0,PRT,0,8,110.35951388887712,Check-Out,1359873,1069128,2,220.71902777775423,2
1,2016-01-15,2015-11-28,2016-01-17,,2,0,PRT,2,1,127.37526400491296,Check-Out,1359874,1024094,2,254.7505280098259,2
1,2016-01-15,2015-12-08,2016-01-17,,2,0,NLD,2,1,101.06389695754054,Check-Out,1359875,1012319,2,202.12779391508107,2
1,2016-01-15,2015-10-04,2016-01-17,,2,0,PRT,0,8,118.9386362480478,Check-Out,1359877,1102762,2,237.8772724960956,2
1,2016-01-15,2014-08-02,2016-01-17,,1,0,IND,2,1,91.26764305702,Check-Out,1359878,1099013,2,182.53528611404,1
1,2016-01-15,2015-10-31,2016-01-18,,1,0,ECU,2,1,108.5039789583748,Check-Out,1359880,1009051,3,325.5119368751244,1
1,2016-01-15,2016-01-05,2016-01-17,,3,0,FRA,0,1,173.21840198283243,Check-Out,1359881,1031176,2,346.43680396566486,3
1,2016-01-15,2015-10-29,2016-01-18,,2,0,DZA,2,1,125.52613722700698,Check-Out,1359882,1104584,3,376.57841168102095,2
1,2016-01-15,2016-01-15,2016-01-18,,2,0,NLD,2,1,131.56920434682584,Check-Out,1359883,1061519,3,394.7076130404776,2
1,2016-01-15,2016-01-13,2016-01-18,,2,0,ITA,2,1,125.19182065031254,Check-Out,1359884,1024022,3,375.5754619509376,2
1,2016-01-15,2015-07-29,2016-01-18,,2,0,ITA,2,1,75.12398300799757,Check-Out,1359885,1004659,3,225.3719490239927,2
1,2016-01-15,2015-08-17,2016-01-20,,2,2,IRQ,2,5,239.32351410416155,Check-Out,1359892,1043158,5,1196.6175705208077,4
1,2016-01-15,2015-11-01,2016-01-20,,2,0,IRQ,2,1,142.51464822128892,Check-Out,1359893,1058190,5,712.5732411064446,2
1,2016-01-15,2016-01-14,2016-01-23,,1,0,FRA,2,1,121.68113382015667,Check-Out,1359895,1009576,8,973.4490705612534,1
1,2016-01-16,2015-08-30,2016-01-17,,2,0,FRA,2,2,126.83106269803773,Check-Out,1359900,1002592,1,126.83106269803773,2
1,2016-01-16,2016-01-13,2016-01-17,,2,0,GBR,2,1,117.92701155663676,Check-Out,1359901,1019174,1,117.92701155663676,2
1,2016-01-16,2016-01-16,2016-01-17,,2,0,PRT,2,1,141.68710408863924,Check-Out,1359902,1106074,1,141.68710408863924,2
1,2016-01-16,2015-10-25,2016-01-17,,2,0,PRT,2,1,121.8152278920332,Check-Out,1359903,1019150,1,121.8152278920332,2
1,2016-01-16,2016-01-13,2016-01-17,,2,0,AGO,2,1,97.79403204244514,Check-Out,1359905,1014797,1,97.79403204244514,2
1,2016-01-16,2016-01-16,2016-01-17,,2,0,PRT,2,2,149.06508358696283,Check-Out,1359906,1019815,1,149.06508358696283,2
1,2016-01-16,2015-02-14,2016-01-19,,2,0,NLD,2,1,105.00755135741512,Check-Out,1359909,1073540,3,315.02265407224536,2
1,2016-01-16,2015-11-20,2016-01-19,,2,0,NLD,2,1,113.116558350097,Check-Out,1359912,1000816,3,339.349675050291,2
1,2016-01-16,2016-01-12,2016-01-20,,2,0,FRA,2,1,76.49474210861057,Check-Out,1359914,1106036,4,305.97896843444227,2
1,2016-01-16,2016-01-10,2016-01-21,,1,0,CHE,2,1,69.5945440748276,Check-Out,1359915,1058805,5,347.972720374138,1
1,2016-01-16,2016-01-09,2016-01-23,,2,0,ITA,2,1,111.51995242380576,Check-Out,1359917,1088623,7,780.6396669666402,2
1,2016-01-17,2016-01-13,2016-01-21,,1,0,DEU,2,1,97.0083986992762,Check-Out,1359920,1071531,4,388.03359479710485,1
1,2016-01-17,2015-12-10,2016-01-22,,1,0,EGY,2,1,99.36270182236105,Check-Out,1359921,1014236,5,496.8135091118052,1
1,2016-01-17,2015-04-29,2016-01-24,,2,0,NLD,2,1,105.12779331882128,Check-Out,1359922,1026687,7,735.894553231749,2
1,2016-01-17,2015-12-25,2016-01-24,,1,0,RUS,0,1,103.9912952962875,Check-Out,1359923,1026226,7,727.9390670740125,1
1,2016-01-17,2015-09-03,2016-01-17,,2,0,GBR,2,1,100.0,Check-Out,1359924,1075740,1,100.0,2
1,2016-01-17,2015-11-22,2016-01-18,,2,0,ESP,0,1,117.17981945648263,Check-Out,1359925,1062806,1,117.17981945648263,2
1,2016-01-17,2015-12-16,2016-01-18,,3,0,FRA,0,1,148.4610272753898,Check-Out,1359926,1047717,1,148.4610272753898,3
1,2016-01-17,2016-01-16,2016-01-19,,2,0,BEL,2,1,100.69082798295022,Check-Out,1359929,1097651,2,201.38165596590045,2
1,2016-01-17,2016-01-14,2016-01-19,,2,0,GBR,2,2,120.98418871032035,Check-Out,1359930,1007864,2,241.96837742064076,2
1,2016-01-17,2016-01-15,2016-01-19,,2,0,USA,2,1,130.81737874361394,Check-Out,1359931,1002883,2,261.6347574872279,2
1,2016-01-17,2015-09-10,2016-01-20,,2,0,FRA,2,1,95.25515973248758,Check-Out,1359934,1098615,3,285.76547919746275,2
1,2016-01-17,2015-11-28,2016-01-20,,2,0,ITA,0,2,166.96777363131545,Check-Out,1359935,1069747,3,500.90332089394633,2
1,2016-01-18,2015-10-11,2016-01-19,,2,0,PRT,0,1,101.54053306443284,Check-Out,1359936,1045732,1,101.54053306443284,2
1,2016-01-18,2016-01-18,2016-01-20,,2,0,ESP,2,2,100.8953377722588,Check-Out,1359938,1102500,2,201.7906755445176,2
1,2016-01-18,2016-01-18,2016-01-21,,1,0,NLD,2,1,99.06096921646214,Check-Out,1359940,1018846,3,297.18290764938644,1
1,2016-01-18,2015-12-24,2016-01-22,,2,0,AGO,0,1,121.25121931403189,Check-Out,1359943,1027160,4,485.0048772561275,2
1,2016-01-18,2015-09-08,2016-01-21,,2,0,PRT,0,1,124.5516393438278,Check-Out,1359945,1080164,3,373.65491803148336,2
1,2016-01-18,2016-01-10,2016-01-23,,1,0,DEU,2,1,102.95619957976818,Check-Out,1359947,1073573,5,514.780997898841,1
1,2016-01-19,2016-01-06,2016-01-21,,1,0,CZE,2,1,101.0209914773122,Check-Out,1359954,1066680,2,202.0419829546244,1
1,2016-01-19,2015-10-28,2016-01-21,,1,0,GBR,2,1,93.4383655605296,Check-Out,1359955,1061384,2,186.8767311210592,1
